Label: DJ_MDA-MB-468_30-1-2014
Metric: Phase Object Confluence (Percent)
Cell Type: MDA-MB-468
Passage: 1
Notes: 
Analysis Job: MDA-MB-468_30-1-2014

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
06/02/2014 13:06:00	164.1	95.30497	87.63403	92.868	97.10898	96.43539	92.98957	95.77617	85.96143	94.56796	93.16516	93.5408	95.52124	96.0801	79.00516	90.72446	93.98102	95.09355	95.49682	71.48509	54.66298	56.1345	59.75369	64.78413	64.59307	80.29463	52.31356	63.80149	57.23924	59.36032	64.82918	74.19992	29.91525	57.4949	57.48244	64.18449	67.09641	45.90931	14.04209	14.91027	38.70317	34.52231	37.29509	45.7676	14.90844	23.57129	38.28418	33.51175	32.26486	46.39149	4.991745	15.60652	28.75415	34.74773	22.39379	17.18159	3.642	6.002569	17.53146	14.08039	11.45263
06/02/2014 17:00:00	168	96.42252	89.40352	93.40096	97.19809	97.28963	93.98941	96.05348	86.59192	95.5383	94.5882	94.58844	96.20599	96.56516	81.82129	92.39468	95.09322	95.7075	95.65532	73.30687	57.4057	58.59562	60.86681	67.66211	66.84064	82.60955	53.73508	66.09153	58.43821	61.42278	67.24523	76.82215	31.16549	59.72587	59.29371	64.89165	68.91226	48.04895	14.23101	15.71114	40.19649	35.11207	39.42086	47.19719	15.60276	23.103	38.7987	34.53753	33.47038	48.51314	4.950023	16.32761	29.74731	38.03104	22.55619	18.21435	3.575445	6.224924	18.5667	14.34402	11.63931
06/02/2014 21:00:00	172	95.91145	90.36835	93.86252	97.91255	97.14464	94.42407	96.48852	87.41168	95.94095	94.42705	94.43057	96.23397	96.86169	83.64662	93.05844	95.55209	95.60786	95.38795	75.38599	58.52069	59.97807	62.89611	70.29295	69.96719	85.32838	55.32569	67.84576	60.85688	65.04796	68.99073	77.76759	31.62681	61.89134	61.60169	68.56013	71.0685	49.35061	14.78417	15.97639	40.7123	37.26894	40.81941	49.15655	16.32657	23.75232	40.26829	36.59416	34.13123	50.44102	5.218314	16.14562	30.79279	38.37937	23.60373	18.9498	3.741572	6.177262	19.18587	14.14757	12.06458
07/02/2014 01:00:00	176	96.74347	90.27112	95.14758	97.92668	97.2164	94.15309	96.57375	87.8681	96.0164	95.2085	94.69482	96.36977	96.57393	83.95253	92.82991	95.8804	96.06107	95.33836	78.11177	58.53671	61.79902	63.33437	70.93877	71.57314	85.4912	56.54536	68.82884	61.82593	65.10841	71.44451	80.31547	31.59206	63.43539	61.59317	69.62823	72.02393	51.34629	14.93707	16.60239	43.50408	38.1644	41.8336	51.01541	16.44652	25.50121	40.88348	35.90852	35.8218	50.85101	5.13083	16.85055	31.54088	39.17575	24.6215	19.58306	3.767027	6.561188	20.05512	14.01743	12.64033
07/02/2014 05:00:00	180	97.27422	90.61574	95.0966	98.01395	96.90715	94.69955	97.12073	87.78162	96.53938	94.98041	94.67876	96.04791	97.14011	84.32288	93.45714	96.02875	95.76446	95.88406	79.14066	59.61622	62.16535	66.08377	71.86239	72.7785	87.68995	56.68624	68.86519	64.42416	65.48768	72.34767	82.54202	32.11611	64.65213	64.24141	71.4315	74.38025	54.11786	15.4079	17.07145	45.3413	39.53059	43.26207	53.90842	16.59086	26.04246	42.87122	37.97192	36.88011	53.33022	5.224739	17.75299	32.76766	41.17909	26.04287	20.9299	3.833444	6.494563	20.64893	14.52714	12.40599
07/02/2014 09:00:00	184	97.76628	91.41219	95.86203	98.11719	97.16263	95.49461	97.59926	89.08063	97.07748	95.99828	95.04662	96.71725	97.69324	85.42496	94.32121	96.93758	96.80727	96.49255	81.31607	62.33426	66.1968	66.85445	73.82163	75.83878	89.07873	57.29073	72.01422	66.03397	68.21698	75.08945	85.11245	34.15253	68.40837	66.00439	73.0274	76.48279	56.32726	16.19774	18.22326	46.7347	41.49262	46.21791	56.50219	17.45607	26.96144	44.78723	39.73302	37.96208	56.30442	5.5275	19.14391	33.68085	42.98895	26.36628	22.20107	4.003923	6.699062	22.01633	15.80484	12.88154
07/02/2014 13:06:00	188.1	97.43158	91.55382	96.23079	98.24104	96.90076	95.58828	97.27163	89.00551	96.76592	95.36099	95.33228	96.65019	97.55293	84.54786	93.85544	96.16413	96.32183	96.73456	83.02656	61.73918	65.83713	67.01709	74.12395	76.31299	91.39986	60.54559	72.61397	66.16113	69.15944	76.64998	86.22292	34.29297	69.0993	66.492	75.21158	77.69815	58.08204	16.2577	18.0812	47.78366	41.5292	46.42276	58.81227	17.69611	27.3014	44.94352	40.39419	39.18383	57.63589	5.428444	18.43211	34.61028	43.88407	27.08516	22.67884	3.858	6.815249	22.77382	16.21659	13.1776
07/02/2014 17:00:00	192	97.49536	91.33025	96.42474	98.31882	96.97208	96.15761	97.49992	89.25349	96.66089	95.49717	94.69202	96.80605	97.49008	86.07419	93.69487	96.82954	96.33862	97.29942	84.43478	63.10085	68.18504	69.60619	75.65076	78.12735	92.81501	61.45906	74.87901	67.58363	70.28849	77.81353	87.22755	35.30307	69.64258	66.61545	76.13533	79.7277	59.75326	16.35897	18.99093	49.7709	42.51408	48.79576	61.10107	18.27742	28.65215	47.95808	41.29019	40.62856	59.87789	5.470857	20.26563	36.40965	45.44461	28.72969	23.83376	3.938301	7.178038	23.94638	16.61555	13.9603
07/02/2014 21:00:00	196	98.01903	92.19274	96.4986	97.79768	96.82829	95.50155	97.14546	88.58128	96.51725	95.59608	94.45422	96.46285	97.16145	86.03378	93.76229	96.20858	96.48413	97.11993	86.21576	63.18979	69.10536	71.72849	77.20158	79.38545	92.8843	61.24406	76.3389	69.2403	71.78119	79.42607	87.54893	35.53973	71.83107	68.69238	76.76112	81.39849	61.9575	16.94242	19.61825	50.70166	43.24136	50.26649	63.60197	19.19772	28.83437	49.71938	42.4064	41.02567	61.25742	5.315885	21.23356	37.21415	46.1393	29.52794	24.98114	3.929494	7.436933	25.23265	16.8128	14.39855
08/02/2014 01:00:00	200	97.74515	92.41859	95.84749	98.04207	96.3686	95.81215	97.095	88.62852	96.76184	95.68803	94.64311	96.74036	97.18251	85.67853	93.91018	96.12708	95.94136	96.7097	87.15134	64.91489	71.82492	73.64607	77.86824	80.72881	93.02003	61.74803	76.74551	72.40898	72.7794	80.12447	88.57243	35.5257	73.20493	70.38658	78.37001	81.6037	62.49342	17.3596	20.11805	51.77183	44.02264	50.889	65.55845	19.15375	30.8839	51.11592	43.21741	40.79503	63.16989	5.671937	21.57082	38.42257	47.24838	30.671	26.10359	3.875511	7.361745	26.09789	16.3485	14.46967
08/02/2014 05:00:00	204	97.72552	91.34646	95.97939	97.94249	96.83604	96.04843	96.74495	87.97917	96.41194	94.75644	94.46738	96.8644	97.07144	85.58482	94.14635	96.25141	95.77077	97.01215	88.30113	66.43059	72.01912	75.7151	79.75333	82.05087	92.62773	61.86506	77.66124	73.02275	72.82019	82.62889	89.79383	36.27293	74.47985	71.60533	79.05797	83.31779	65.2172	17.76117	20.57948	52.77853	45.62283	52.32259	68.26291	19.34502	30.80249	51.95159	45.88717	42.98167	66.30308	5.882757	22.20176	38.8215	48.05265	31.2645	27.31787	4.04081	7.67977	26.85963	17.02718	14.62688
08/02/2014 09:00:00	208	97.52531	91.16171	95.62405	97.86945	96.20862	96.01003	96.76927	88.57339	96.089	95.17656	95.14978	96.93823	97.08744	85.3986	93.18295	95.91856	95.94312	96.9954	88.6347	67.19647	74.21715	76.12193	81.11574	83.70268	92.77115	63.48589	79.48323	74.8269	75.03401	84.04675	89.43495	37.01951	75.6702	72.8526	79.78838	85.66457	66.48175	17.45303	20.87529	53.01057	45.64347	53.22785	70.16878	20.44747	32.05273	53.77466	45.58189	43.35703	66.9995	5.750511	23.42741	39.87694	48.94838	33.05665	28.53123	4.162935	7.841338	27.80853	17.45151	14.89918
08/02/2014 13:06:00	212.1	97.70318	91.10217	95.73161	97.52824	96.3907	95.67017	96.19536	87.5784	96.32003	95.15776	95.54521	96.85109	96.91026	85.68864	93.4481	96.60611	96.56453	96.8474	89.13426	67.15987	74.94252	76.72946	81.92235	85.79816	93.44827	64.65492	80.05014	74.48376	76.38673	86.46616	90.42136	38.0026	75.89805	74.35655	82.64191	87.88219	69.19499	17.62889	21.49902	55.25803	47.56078	55.89227	72.57275	20.57695	32.11749	56.25435	47.62623	44.40925	68.68264	5.945616	23.93177	40.81651	50.2019	33.61772	29.58599	4.205142	8.201431	28.75228	18.29748	15.5218
08/02/2014 17:00:00	216	97.72653	91.98168	95.68986	97.117	96.561	95.95693	96.84004	88.74112	96.33409	95.30151	95.14551	96.62587	97.42114	85.68665	94.28689	96.38297	96.60221	97.08437	89.80803	69.65958	75.90573	78.88739	83.67122	86.98172	94.09589	65.47607	80.70001	77.39206	77.60834	86.37692	91.07969	38.93491	78.95753	75.83116	84.3754	87.51671	69.60816	18.08828	21.84792	56.78626	47.9108	58.46419	75.17538	20.40952	34.11979	57.6183	48.93044	46.59853	71.23843	6.047711	24.1304	42.01871	51.32535	34.94077	30.17259	4.320119	8.249647	30.1511	18.98147	15.32445
08/02/2014 21:00:00	220	97.72318	91.97235	94.68034	97.43447	96.54681	95.89053	97.16104	88.91049	96.58498	94.93724	95.50636	96.39981	97.06744	85.92641	94.07938	96.32559	96.64272	96.71259	90.96699	68.79388	77.41414	81.18651	84.8893	88.07695	94.11786	67.1141	82.98238	79.30396	79.77355	88.82507	91.26903	40.0432	79.0399	76.59718	85.68478	89.88564	72.10413	18.72372	22.01015	59.65796	48.42471	58.81903	77.34889	22.09936	34.48483	58.61491	49.97497	47.48017	72.66087	6.336897	24.04616	43.37885	51.97791	35.00594	31.3819	4.340877	8.157016	31.33462	19.48362	16.09993
09/02/2014 01:00:00	224	98.43601	91.54124	96.20876	96.9556	95.97925	95.79472	97.03967	88.98862	96.30138	94.68069	95.63784	96.42818	97.12318	84.83549	93.87218	96.28062	96.43977	96.82556	90.74584	68.36133	78.94624	83.23776	85.94623	89.50558	94.30053	67.9178	83.50211	78.76982	80.782	89.89386	91.78754	40.11042	80.49879	78.32605	87.60347	90.1313	72.70715	18.59337	22.52048	59.08538	49.43733	60.31197	80.72177	21.04018	35.50556	59.52955	50.70029	49.5358	73.38193	6.570581	23.78053	43.71383	53.28384	36.83407	32.92195	4.421936	8.558141	31.88505	19.46791	16.50002
09/02/2014 05:00:00	228	97.88834	91.61835	95.29115	97.56181	95.90959	95.69632	97.3712	88.44562	96.29403	95.19859	95.26976	96.89219	97.37866	86.44928	93.66029	96.20565	96.52478	96.81618	90.89329	70.83802	80.26014	83.46577	87.55933	90.22062	94.10912	68.27115	85.41048	81.38176	82.30281	90.19655	91.6162	40.57474	80.79803	79.74286	87.27325	91.72914	74.4803	19.51229	22.28831	59.35918	51.64941	62.62025	81.9567	21.35264	36.72382	61.09233	51.55663	51.2702	75.54697	6.688184	24.5623	45.2045	54.50147	37.87766	34.12312	4.582884	8.798491	32.89277	20.16564	17.24148
09/02/2014 09:00:00	232	98.56767	90.4619	94.86546	97.21502	96.19003	95.34151	97.16066	88.778	95.49994	94.7592	95.09884	96.37955	97.16621	85.27238	93.26018	96.39854	96.12009	96.92831	90.07469	72.48003	80.96533	84.66117	88.49686	90.54297	93.3432	69.83192	86.46085	82.86633	82.01594	91.70514	91.3503	41.81538	83.18216	80.84145	88.28455	91.94023	75.70729	19.19405	23.11412	61.48034	53.05108	62.14478	83.73904	21.85134	38.11322	62.5678	53.28736	52.23427	77.72104	6.775841	25.07339	45.39294	54.72524	39.35327	35.86057	4.394272	9.119279	34.16963	20.61066	17.49302
09/02/2014 13:06:00	236.1	97.7333	92.07158	95.64481	97.24562	96.30539	95.70174	97.22928	88.72409	96.21135	94.9572	95.2774	96.90642	97.2327	85.64879	93.35819	96.75111	96.1872	96.46655	90.46674	73.33232	81.79659	85.43182	89.5368	91.21107	93.61909	69.5118	87.57169	84.80374	83.09681	91.47857	91.35751	42.08738	83.46181	82.16615	89.40997	91.35033	77.75923	19.58779	23.728	63.74847	53.54926	65.08704	84.48562	22.77686	37.65448	63.31874	53.77462	52.7322	78.60515	6.668704	26.06512	46.76261	56.17674	40.91712	36.72155	4.445007	9.314834	35.22266	20.61049	18.27745
09/02/2014 17:00:00	240	98.78723	91.46754	96.08159	97.31238	96.59834	95.42778	96.98907	89.02802	96.00822	95.20702	95.81966	96.7482	97.411	85.76483	93.43964	97.05669	95.91791	96.77811	90.0096	74.47491	83.58418	87.06126	90.25195	92.22559	93.90805	70.48819	88.6279	85.14854	83.3145	91.63232	92.66132	43.08206	85.68631	83.57758	90.22532	92.13934	79.65364	19.7658	24.26279	63.50768	54.53764	67.66353	86.88227	22.74909	39.51771	64.5644	56.43508	53.19258	80.90071	6.838113	27.28627	47.63773	58.53389	42.86692	37.81247	4.400316	9.450779	36.83987	21.87517	18.38739
09/02/2014 21:00:00	244	98.52356	91.645	96.07436	97.1734	95.88127	95.97448	97.43454	88.33758	96.02691	95.38847	95.5009	96.08528	97.37836	86.11208	93.91298	96.94876	96.27676	96.95647	90.63698	75.04427	84.16027	88.34653	90.6398	91.50903	93.8933	71.65388	89.93064	87.25412	83.4777	92.1714	91.79228	43.70457	86.36017	84.30505	90.27557	92.68208	80.28925	20.78028	24.91227	66.57217	56.82415	68.30771	87.88489	23.41443	39.49863	65.25676	57.613	55.65733	81.09499	6.992948	26.95243	47.81626	58.69518	42.16111	39.27207	4.576218	10.16837	38.32761	21.79635	19.02544
10/02/2014 01:00:00	248	98.9239	92.30602	96.0313	97.13327	96.63489	95.95836	97.52814	88.41176	95.9597	95.67953	95.86406	96.94241	97.48839	86.46997	93.41878	96.88663	96.21418	96.7	90.58655	76.2272	86.30098	89.37711	91.28357	92.32782	94.49004	72.84993	90.07324	87.90948	84.26851	92.66609	92.86354	44.51	86.81161	85.98899	91.67229	92.73413	81.90642	20.71901	25.7664	67.64029	58.04556	70.00086	89.01945	24.46856	40.66568	66.72181	56.85302	56.01767	82.14031	7.129235	28.05426	49.07658	59.27248	43.84483	41.50641	4.529868	10.02867	40.08849	22.68685	19.88516
10/02/2014 05:00:00	252	98.44119	91.99678	95.76379	97.20082	95.84831	96.31409	97.46729	88.29409	95.92599	95.73261	96.18689	96.71146	97.00299	85.52679	94.3062	96.94379	96.12752	96.90431	91.38773	76.80284	86.10922	89.53238	90.60292	93.2532	94.46573	72.77876	91.15733	88.40897	85.86766	92.81656	93.09985	45.51447	88.50142	86.98341	92.17178	93.14458	82.63614	20.94047	25.91888	68.49168	59.7896	72.72726	89.11956	24.63344	42.41769	68.93001	58.54134	57.98695	82.2037	7.651552	27.5814	50.90997	61.3103	43.57935	43.58003	4.506762	10.49969	41.72952	23.04995	20.257
10/02/2014 09:00:00	256	98.27721	92.28171	95.33411	97.43661	95.869	96.12756	97.48676	88.32327	95.76357	95.88264	95.48901	96.87154	97.41742	86.42082	94.22655	96.44078	95.65729	96.76772	90.98146	78.69025	87.02596	90.13811	90.6881	92.56255	94.99432	72.73927	91.20093	88.28227	84.97395	93.31584	92.32903	46.7676	88.39276	87.66644	91.92484	93.1469	83.96619	20.92789	26.54309	71.10532	59.31821	73.80344	89.31169	26.52737	43.06213	69.4046	58.70886	59.67441	83.4987	7.57422	28.3095	50.11378	61.9594	45.54512	45.99398	4.510802	11.15112	43.27254	22.85768	21.33765
10/02/2014 13:06:00	260.1	98.3765	91.70441	95.88647	97.43233	95.75385	96.06508	97.39735	88.44647	96.06284	95.12408	95.22308	96.66907	97.49937	85.85498	93.26301	96.93074	96.00912	96.46628	91.55593	78.54967	88.13925	90.99162	91.04414	92.86261	94.83452	73.05341	90.87012	87.78977	84.57286	92.6003	92.06865	46.75584	88.45653	86.82105	92.03781	93.02536	84.46593	21.85258	27.43037	70.56943	59.6709	74.10281	89.28153	25.96634	44.91914	71.23712	61.60798	59.47226	85.07708	7.278299	29.02837	51.93731	62.78616	46.42897	47.11237	4.617733	10.94182	47.04838	24.08564	21.3302
10/02/2014 17:00:00	264	98.79399	92.93204	96.28788	97.82161	97.06972	96.27728	98.01236	89.41115	96.53047	95.82849	95.8535	96.9106	97.96857	86.78015	94.3446	97.35867	96.25427	97.34969	91.86491	79.16725	88.47331	92.0724	91.96662	93.78819	95.05501	75.51237	92.15144	89.62391	86.21548	93.17241	92.95845	48.02709	89.01221	88.80871	92.37524	94.5804	85.61269	22.08344	27.64945	74.66106	63.15419	76.54163	90.54759	24.69958	47.08672	72.23292	62.82652	62.1129	85.14891	7.160905	30.10727	53.67367	65.99217	47.742	49.85825	4.538261	11.34629	46.28056	25.00611	22.50328
10/02/2014 21:00:00	268	98.78923	92.31618	95.61384	97.41337	96.99038	96.7367	97.79788	89.49847	95.97482	95.58649	95.44926	96.98126	97.86119	87.26642	94.47401	97.04247	95.94292	97.12756	92.46956	79.83145	88.79924	91.97281	90.36168	93.91112	95.14516	75.01886	91.9967	89.09151	86.57614	93.74458	93.30249	47.92602	88.70136	88.54007	91.73871	93.51109	85.35902	22.66495	28.68635	75.30051	62.45102	77.03566	90.52752	26.49055	48.17826	73.69692	64.30116	63.0257	85.66672	7.972756	28.74741	54.38128	65.87309	48.75179	51.3401	4.830591	11.52302	49.20366	25.33595	22.8785
11/02/2014 01:00:00	272	98.39011	91.9162	95.31294	97.84219	96.65827	97.04752	97.74117	89.40021	96.20302	94.9209	95.57606	97.23502	97.58233	86.76558	94.13861	96.92528	96.09119	96.84774	92.2804	81.57624	88.34793	91.6057	91.42054	93.82677	95.12318	76.26593	91.89807	90.00407	86.91278	93.26746	93.68233	49.51591	89.4661	89.06895	92.02724	93.98982	86.47263	23.15498	28.78188	76.09323	64.83784	78.9966	90.14059	27.5249	48.32151	74.62325	64.42353	64.67979	85.7113	8.516697	29.99389	55.7397	67.09337	50.29291	51.39233	4.916694	12.10088	50.58374	26.26502	23.25303
11/02/2014 05:00:00	276	98.48119	92.35849	96.214	97.49413	96.70645	96.56494	97.38318	89.1058	96.31357	95.38817	95.3358	96.89026	97.82779	87.98701	94.32422	96.81296	96.27579	97.03552	92.31936	81.56257	88.61639	92.74152	91.55776	94.00163	95.42242	76.3441	92.21159	90.23645	84.92625	94.17043	94.04684	49.95462	89.71947	88.99466	92.97554	93.71981	87.47223	23.75805	29.73364	76.61983	66.68887	80.6941	90.86458	27.15669	50.16056	75.77627	66.68622	66.10924	86.46088	9.979206	30.61308	56.81874	70.66474	52.03176	55.17358	4.905953	12.26956	52.21672	26.47778	23.44472
11/02/2014 09:00:00	280	98.62376	92.22815	95.95241	98.02794	96.04739	96.56132	98.09125	90.2151	96.20558	95.69144	95.20152	96.79562	97.80148	87.51077	94.88398	97.20024	96.65968	97.19305	92.22932	81.34152	89.65088	93.18399	91.61824	93.75714	95.70837	77.58485	92.78421	90.55557	86.24105	93.3631	94.42708	51.53186	89.77311	89.48458	92.53159	93.68828	88.05902	24.832	30.53423	77.64143	67.99714	81.41525	91.6868	28.16703	51.19366	77.83948	69.15147	67.81618	86.19387	9.701763	33.35288	58.14672	71.70658	53.79715	57.98318	4.938349	12.37307	56.67764	27.67525	24.90015
