Label: DJ_T47D_20-12-2013_plate-2
Metric: Phase Object Confluence (Percent)
Cell Type: T47D
Passage: 1
Notes: 
Analysis Job: DJ_T47D_20-12-13_plate 2

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
27/12/2013 04:00:00	160	65.60159	75.38187	71.83505	70.33255	67.68194	72.15179	45.14573	49.30759	49.42772	17.69186	18.373	17.12206	56.19648	57.92452	54.40207	42.59651	43.3908	43.01011	66.30453	70.12467	67.56697	61.76403	58.80726	56.82928	69.61279	75.3223	74.83115	73.46712	63.18937	60.25734	68.95957	75.70062	68.99753	71.15215	68.45892	66.59846	76.17957	73.57164	69.75182	78.44095	70.58543	65.25779	71.83656	66.4587	78.36436	70.98571	69.67404	68.38364	75.38959	74.34497	77.16453	72.95655	73.55204	70.3918	66.44108	74.39394	66.37274	68.66726	73.34537	67.26683
27/12/2013 08:00:00	164	68.37594	77.94073	74.53687	72.76397	70.06249	75.77605	47.76005	51.29345	52.31805	18.00967	18.4504	17.11227	58.91519	59.99977	56.68539	43.73597	45.40161	44.19678	69.19667	72.8093	70.65375	63.89378	61.20751	58.87744	72.63976	78.54475	77.56544	75.83243	66.13809	62.94876	71.28028	78.34622	71.80215	74.03685	71.12814	69.47604	79.38776	76.22961	72.42822	81.14058	73.32207	68.29276	74.91203	69.07669	80.97487	74.19382	72.81637	71.68472	77.8018	77.43385	80.27012	75.94628	76.34506	73.09923	69.05154	77.07076	68.78144	71.46486	76.56096	70.25451
27/12/2013 12:00:00	168	71.10294	81.00639	77.21864	75.71107	72.97714	78.26954	49.65781	53.38935	54.03226	18.60675	18.90917	17.33356	61.13522	62.38824	58.69192	45.19742	46.17475	46.05917	71.5677	75.9763	73.7413	66.22124	63.2135	61.59076	75.412	81.36886	79.99134	78.53218	68.85641	65.49326	73.91154	80.96664	74.79836	77.1792	74.12368	72.42787	81.58605	78.61972	75.23744	83.18433	76.42377	70.6973	77.66909	72.02267	83.60689	76.86485	75.46802	74.32986	80.17621	79.63458	83.4368	78.83563	79.37027	75.70669	71.46445	79.69894	71.5741	74.50539	79.18391	73.05853
27/12/2013 16:00:00	172	73.77087	83.0475	79.59333	77.99194	75.37021	81.13574	51.42476	55.01231	55.91035	18.7016	19.04181	17.77567	64.05473	64.65765	60.91075	46.73786	47.58663	47.48721	74.05096	78.68307	76.33375	68.14881	65.65619	63.51605	78.00045	83.8348	82.37082	80.62769	71.03281	67.55861	76.09167	83.45179	77.3921	79.69479	76.24126	74.93459	83.9116	81.00208	77.65885	85.44142	78.82814	73.88398	80.04724	74.56492	85.94126	79.31557	78.38428	77.02263	82.19181	81.83419	85.98172	81.2561	81.60732	78.12234	74.41278	82.18763	73.59243	76.69044	81.86821	75.97894
27/12/2013 20:00:00	176	76.45387	84.92126	82.04387	80.38602	77.89805	83.36427	53.58784	57.8763	58.17843	18.88012	19.69772	18.084	66.21109	66.76225	63.68503	47.43467	49.09057	48.59475	76.75505	81.1561	78.7224	70.13608	67.61652	66.28039	80.18913	85.96331	84.87849	82.26556	73.4267	69.59519	77.76153	85.26062	80.02591	82.28731	78.48611	76.99831	86.09563	82.99277	79.87087	87.70782	81.28135	76.94363	82.1618	77.06411	87.71239	81.87729	80.79102	79.40685	84.66212	83.82881	87.69119	83.35904	84.3666	80.29819	76.37398	84.62646	75.73134	78.68504	83.95636	78.33344
28/12/2013 00:00:00	180	78.66862	86.50633	84.34703	82.16002	79.71773	85.30821	55.57336	59.63875	60.52874	19.15675	19.70372	18.2622	68.72022	68.77506	65.89128	48.8442	50.37883	49.99205	78.941	83.53444	80.5698	71.72069	69.13689	67.81361	82.3572	88.66508	86.46173	84.02226	76.10181	71.21996	79.48462	86.88116	82.2274	84.57256	80.42172	78.8137	87.53284	84.57265	81.86172	89.11005	83.40855	79.41889	83.47056	79.30479	89.53133	83.65898	82.9716	81.70033	86.6956	85.44363	89.37451	85.40466	86.03684	82.43508	78.86589	86.63977	77.83306	80.74692	85.74963	80.57357
28/12/2013 04:00:00	184	80.7168	87.90825	86.19495	84.13223	81.15429	87.07082	57.57264	62.35424	62.10516	19.17872	20.12927	18.44959	70.327	70.90745	67.84902	49.93118	51.66361	51.08266	80.85609	85.36748	82.88616	74.0063	70.97773	69.526	84.66187	90.2419	88.16005	85.93562	77.6349	72.981	81.14042	88.71156	84.3331	86.61107	82.34122	80.50004	89.49123	86.23623	83.90891	90.4257	85.30642	81.9845	85.34447	81.36157	91.11449	85.9286	84.8053	83.68769	88.48963	87.63657	90.90705	87.05772	87.89797	84.35077	81.04871	88.6472	79.41587	82.5181	87.49388	81.79436
28/12/2013 08:00:00	188	82.6872	89.14875	87.92129	85.5272	83.18266	88.34996	59.14867	64.18082	63.97202	19.93521	20.21597	18.6424	72.29826	73.40492	70.24052	50.9471	52.82282	52.28647	82.6942	86.97343	84.57048	75.55035	72.90704	71.13078	86.27596	92.03339	89.67404	87.13899	79.80335	74.56661	82.60545	89.80045	86.09515	88.44212	84.39255	82.11433	90.74964	87.62407	85.65121	91.76998	87.26099	84.133	86.40376	83.34518	92.4155	87.37807	86.38728	85.9678	90.03639	89.22356	92.26921	88.66983	89.61412	86.03522	82.188	89.88801	80.88728	84.29446	88.69306	84.08556
28/12/2013 12:00:00	192	84.33885	89.99635	89.30009	86.80968	84.52124	89.96704	61.11631	65.1526	65.57404	20.0688	20.24608	18.55175	73.83006	75.10371	71.73831	52.55006	53.77921	53.4291	83.83727	88.35834	86.18179	76.72424	73.9511	72.43414	87.52435	92.99382	90.88618	88.63503	81.51851	75.84709	83.76093	91.31824	87.49622	89.52993	85.6245	83.7186	92.24229	88.96914	87.14342	92.60951	88.57912	85.82092	87.77711	85.06404	93.47046	89.00555	87.94448	87.3769	91.38499	90.3371	93.63811	89.66323	91.41695	87.28106	84.08486	91.25903	82.64314	85.86493	89.72833	85.12459
28/12/2013 16:00:00	196	85.96786	91.12158	90.3637	88.16772	85.80717	91.07855	62.72852	67.41533	67.52559	20.391	20.64558	19.04664	75.70621	76.76498	74.17462	53.65265	55.23244	54.23042	85.19698	89.72859	87.37944	77.87062	75.3906	74.27205	88.57433	94.19745	91.94107	90.21461	82.95953	77.66231	84.96703	92.46934	88.71801	90.78579	87.24267	84.8363	93.45157	89.84832	88.49547	93.79221	89.90004	87.31993	88.81978	86.49589	94.28424	90.42383	88.87936	89.07709	92.48763	91.66714	94.66628	91.14495	92.78032	88.58189	85.93585	92.09666	83.80508	86.80235	90.64211	86.32144
28/12/2013 20:00:00	200	86.72128	91.89668	91.39925	89.10534	86.99706	91.92999	65.18449	70.31641	69.41454	20.66739	20.84789	18.94861	77.69581	78.70778	75.69373	55.00104	56.39186	55.23429	86.58278	91.24953	88.45973	78.66933	76.77844	75.11328	89.81962	95.31109	92.79547	91.26661	83.92667	78.93971	85.9856	93.86555	89.90849	91.77385	88.37391	85.93278	94.37576	90.80911	89.50332	94.71327	91.00571	88.76284	89.92377	88.10743	95.02472	91.19729	89.98932	90.60016	93.53874	92.83517	95.53354	92.16479	93.78883	90.03814	87.5425	93.02849	85.16965	88.02903	91.65837	87.7675
29/12/2013 00:00:00	204	87.9588	92.66431	92.26947	89.9691	87.78823	92.58756	66.63361	71.19625	71.50964	20.87376	21.34534	19.02197	79.19165	79.80753	77.12357	55.78454	57.5637	56.43361	87.94312	92.4136	89.4143	80.23761	78.03623	75.90924	90.65666	96.1489	93.77142	92.27491	85.17657	79.79861	86.78436	94.54288	90.92575	92.59261	89.32394	86.58044	95.21664	91.61314	90.60059	95.0647	92.45425	90.14692	90.92452	89.33265	95.53976	92.00354	91.05149	91.18812	94.66484	93.83916	96.28379	93.17623	94.55408	90.94434	88.7065	93.65715	86.45344	89.1673	92.2619	88.86212
29/12/2013 04:00:00	208	89.19949	93.21964	92.93244	90.88309	88.68738	93.16174	68.0041	73.04317	72.36766	21.02723	21.41502	19.21516	80.36581	81.02589	78.45551	56.65818	58.29204	56.89317	88.95403	93.29465	90.62453	81.26607	78.98881	76.45534	91.60349	96.91595	94.66142	92.95707	86.33722	80.79581	87.41588	95.11868	91.95512	93.33604	90.57928	87.59163	95.88289	92.42929	91.56172	95.47693	93.17418	91.02292	91.61578	90.2867	96.17095	93.06683	92.05663	91.73441	95.37151	94.37189	96.66313	94.15452	95.34644	91.81934	89.75372	94.19448	87.42263	90.04819	93.01482	89.37216
29/12/2013 08:00:00	212	90.0425	93.69107	93.58691	91.70227	89.24356	93.96672	69.06541	74.44498	73.19959	21.25112	21.87845	19.42651	81.28677	82.11058	79.65218	57.71233	58.63652	57.82622	89.98745	94.03664	91.44418	82.46237	79.71845	77.65982	92.39584	97.65317	95.23642	93.82321	86.94623	81.51678	88.0597	95.64415	92.67997	93.98606	91.29225	88.36291	96.34205	93.07115	92.38518	95.87206	93.94965	91.76889	92.34109	91.36868	96.54431	93.5369	92.36565	92.8281	96.03437	94.75497	97.35281	94.90903	95.76964	92.64763	90.26968	94.9893	88.46941	90.50114	93.58523	89.98424
29/12/2013 12:00:00	216	90.54573	94.27124	94.15327	92.34369	89.8718	94.42921	70.25647	76.38573	74.44429	21.41685	21.51687	19.40976	82.6281	83.80565	80.49309	58.23587	59.29784	57.48772	90.6615	94.84615	92.18342	83.18834	80.22646	77.84622	93.03746	98.04277	95.69402	94.57633	87.89737	82.13432	88.97275	96.25613	93.60938	94.73022	92.32164	88.87469	96.99197	93.68307	93.2247	96.44994	94.66289	92.561	93.30971	92.19304	97.05806	94.21099	92.96351	93.23741	96.6572	95.14427	97.68263	95.48347	96.43446	93.10741	91.24321	95.46056	89.2054	91.18199	93.85034	90.46529
29/12/2013 16:00:00	220	91.39873	94.71239	94.87146	92.99252	90.08984	94.92178	71.76159	77.25173	75.82321	21.69473	22.48207	19.49495	83.88447	85.22438	81.89478	59.56076	60.35121	58.30891	91.79069	95.28996	92.83826	84.35963	80.56663	78.73694	93.69897	98.42349	96.11714	95.08694	88.74547	83.06726	89.53052	96.64828	94.19283	95.18095	92.8381	89.91275	97.25538	94.18069	93.95729	96.97863	95.03671	93.51746	93.59801	92.94096	97.39885	94.66114	93.70834	93.75873	97.14247	95.55524	97.98856	96.32724	97.01027	93.57414	91.85754	95.78371	89.80002	91.96191	94.41785	91.35638
29/12/2013 20:00:00	224	91.80539	95.04073	95.42205	93.56109	90.58869	95.20881	72.61551	78.57815	76.79957	21.82953	22.4781	19.63179	84.64944	86.35471	83.51871	59.54836	60.9259	58.58636	92.1046	95.79836	93.20677	84.67453	81.15997	78.9685	94.04397	98.59664	96.52165	95.33878	89.43198	83.14743	90.15504	97.05984	94.65682	95.60796	93.17957	90.07726	97.48369	94.69032	94.662	97.0824	95.69605	93.84315	93.84612	93.40358	97.83797	94.81908	93.95502	94.47659	97.63208	96.03106	98.24309	96.67526	97.26533	94.21617	92.33972	96.05634	90.70958	92.38094	94.50001	91.77411
